name,pic_url,birth,season,team,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SLG,OBP
이우성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63260.jpg,1994,2022,KIA,0.292,80,120,23,35,7,0,1,12,1,3,12,20,0.375,0.361
이우성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63260.jpg,1994,2023,KIA,0.301,126,355,39,107,17,0,8,58,8,1,31,81,0.417,0.363
이우성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63260.jpg,1994,2024,KIA,0.288,112,399,56,115,16,1,9,54,7,1,44,89,0.401,0.361
이우성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63260.jpg,1994,2025,KIA,0.243,35,107,9,26,7,1,2,10,0,0,17,24,0.383,0.354
구승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63543.jpg,1990,2018,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
구승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63543.jpg,1990,2019,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,-,-
구승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63543.jpg,1990,2020,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
구승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63543.jpg,1990,2022,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
구승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63543.jpg,1990,2025,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2013,한화,0.03,24,33,2,1,0,0,0,2,0,0,3,12,0.03,0.135
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2016,KIA,0.179,27,28,1,5,0,0,0,5,0,0,1,8,0.179,0.207
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2017,KIA,0.229,96,83,7,19,2,1,0,7,0,0,6,25,0.277,0.289
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2018,KIA,0.247,61,89,10,22,6,0,3,15,0,0,7,24,0.416,0.316
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2019,KIA,0.223,105,251,22,56,9,1,3,27,1,0,27,82,0.303,0.299
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2020,KIA,0.226,83,226,22,51,6,0,9,29,0,0,21,58,0.372,0.308
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2021,KIA,0.217,82,203,17,44,7,0,3,16,0,0,28,61,0.296,0.321
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2022,KIA,0.176,66,102,11,18,2,0,1,12,0,0,9,30,0.225,0.261
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2023,KIA,0.129,49,85,6,11,2,0,0,3,0,0,11,32,0.153,0.245
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2024,KIA,0.273,20,11,2,3,0,0,0,2,0,0,4,1,0.273,0.467
한승택,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63722.jpg,1994,2025,KIA,0.222,12,18,3,4,1,0,0,0,0,0,1,6,0.278,0.3
장현식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63950.jpg,1995,2016,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
장현식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63950.jpg,1995,2017,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
장현식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63950.jpg,1995,2020,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
장현식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63950.jpg,1995,2021,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
장현식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63950.jpg,1995,2025,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2013,NC,0.203,121,349,42,71,19,1,15,54,4,1,36,75,0.393,0.279
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2014,NC,0.285,101,221,39,63,10,2,7,36,6,1,25,43,0.443,0.363
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2016,NC,0.268,14,41,4,11,0,0,1,9,0,1,5,9,0.341,0.362
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2017,NC,0.286,141,472,72,135,20,2,19,86,3,3,51,90,0.458,0.371
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2018,NC,0.283,104,343,43,97,19,1,8,57,1,3,35,58,0.414,0.352
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2019,NC,0.256,116,348,37,89,17,0,6,41,3,0,50,60,0.356,0.358
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2020,NC,0.26,123,346,67,90,16,0,12,50,3,0,58,72,0.41,0.379
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2021,NC,0.263,55,133,25,35,3,0,8,26,2,0,29,24,0.466,0.406
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2022,NC,0.227,82,238,30,54,5,1,5,22,2,1,31,44,0.319,0.335
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2023,NC,0.285,96,309,33,88,16,0,7,63,2,0,49,50,0.405,0.388
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2024,NC,0.3,123,416,66,125,22,1,13,77,4,0,77,63,0.452,0.417
권희동,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63963.jpg,1990,2025,NC,0.264,35,106,17,28,9,0,2,10,0,2,22,18,0.406,0.422
김민혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64004.jpg,1995,2015,KT,0.276,82,156,21,43,2,3,0,10,12,7,14,30,0.327,0.343
김민혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64004.jpg,1995,2016,KT,0.103,26,29,3,3,1,0,0,0,2,1,2,8,0.138,0.161
김민혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64004.jpg,1995,2019,KT,0.281,127,466,68,131,10,1,0,32,22,10,32,61,0.307,0.341
김민혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64004.jpg,1995,2020,KT,0.239,108,222,35,53,5,2,5,25,8,4,22,42,0.347,0.312
김민혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64004.jpg,1995,2021,KT,0.32,75,172,22,55,6,2,1,13,6,3,20,26,0.395,0.397
김민혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64004.jpg,1995,2022,KT,0.284,132,373,47,106,10,2,0,35,6,9,37,62,0.322,0.349
김민혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64004.jpg,1995,2023,KT,0.297,113,397,68,118,20,3,3,41,11,4,36,48,0.385,0.356
김민혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64004.jpg,1995,2024,KT,0.353,115,351,47,124,14,3,1,34,4,2,35,45,0.419,0.41
김민혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64004.jpg,1995,2025,KT,0.323,40,158,20,51,6,0,0,11,5,1,5,14,0.361,0.349
심우준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64006.jpg,1995,2015,KT,0.169,106,142,16,24,7,0,1,14,5,2,2,35,0.239,0.181
심우준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64006.jpg,1995,2016,KT,0.242,122,236,36,57,9,1,3,17,17,1,8,40,0.326,0.264
심우준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64006.jpg,1995,2017,KT,0.287,103,286,38,82,15,2,4,26,18,5,8,58,0.395,0.314
심우준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64006.jpg,1995,2018,KT,0.259,135,367,49,95,23,3,4,29,11,11,20,58,0.371,0.304
심우준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64006.jpg,1995,2019,KT,0.279,138,391,54,109,13,1,3,28,24,3,23,68,0.34,0.328
심우준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64006.jpg,1995,2020,KT,0.235,144,476,58,112,16,3,3,51,35,11,37,98,0.3,0.291
심우준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64006.jpg,1995,2021,KT,0.268,139,407,61,109,20,2,6,48,16,6,32,65,0.371,0.323
심우준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64006.jpg,1995,2022,KT,0.24,132,388,69,93,8,2,4,34,23,2,43,75,0.302,0.316
심우준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64006.jpg,1995,2024,KT,0.266,53,169,22,45,4,0,3,28,7,1,17,29,0.343,0.337
심우준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64006.jpg,1995,2025,한화,0.17,33,94,10,16,3,1,1,9,3,0,3,21,0.255,0.204
문상철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64007.jpg,1991,2015,KT,0.163,51,80,10,13,3,0,2,6,0,0,7,32,0.275,0.23
문상철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64007.jpg,1991,2016,KT,0.2,48,80,9,16,7,0,1,7,1,0,4,26,0.325,0.253
문상철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64007.jpg,1991,2019,KT,0.2,33,60,8,12,1,0,2,7,2,0,4,26,0.317,0.265
문상철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64007.jpg,1991,2020,KT,0.26,74,154,24,40,3,2,8,25,0,1,11,43,0.461,0.314
문상철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64007.jpg,1991,2021,KT,0.219,53,96,14,21,6,0,2,16,2,0,8,33,0.344,0.292
문상철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64007.jpg,1991,2022,KT,0.224,28,49,5,11,3,0,2,4,1,0,3,17,0.408,0.269
문상철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64007.jpg,1991,2023,KT,0.26,112,304,30,79,20,0,9,46,3,1,16,81,0.414,0.298
문상철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64007.jpg,1991,2024,KT,0.256,125,347,50,89,11,0,17,58,6,1,45,86,0.435,0.351
문상철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64007.jpg,1991,2025,KT,0.231,30,91,7,21,3,1,1,5,0,1,9,22,0.319,0.304
송민섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64012.jpg,1991,2015,KT,0.25,28,44,3,11,3,1,0,1,1,0,2,13,0.364,0.283
송민섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64012.jpg,1991,2018,KT,0.148,47,27,7,4,0,0,0,0,2,1,1,8,0.148,0.179
송민섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64012.jpg,1991,2019,KT,0.302,105,53,24,16,0,1,0,4,1,3,6,13,0.34,0.397
송민섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64012.jpg,1991,2020,KT,0.195,114,41,21,8,1,1,1,5,4,3,5,13,0.341,0.292
송민섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64012.jpg,1991,2021,KT,0.229,122,48,39,11,0,0,0,7,15,1,12,22,0.229,0.383
송민섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64012.jpg,1991,2022,KT,0.156,119,64,17,10,1,2,0,3,0,2,5,19,0.234,0.217
송민섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64012.jpg,1991,2023,KT,0.13,69,23,6,3,0,0,0,0,3,1,1,8,0.13,0.2
송민섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64012.jpg,1991,2024,KT,0.214,36,14,8,3,0,0,0,1,0,1,3,6,0.214,0.421
송민섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64012.jpg,1991,2025,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
안중열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64022.jpg,1995,2015,롯데,0.24,80,125,16,30,10,0,1,14,2,0,7,31,0.344,0.278
안중열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64022.jpg,1995,2016,롯데,0.179,19,28,2,5,1,0,0,3,0,0,1,9,0.214,0.207
안중열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64022.jpg,1995,2018,롯데,0.247,60,154,19,38,11,0,4,18,0,0,12,56,0.396,0.314
안중열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64022.jpg,1995,2019,롯데,0.191,73,136,10,26,6,1,2,4,0,1,6,41,0.294,0.236
안중열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64022.jpg,1995,2021,롯데,0.232,58,125,19,29,5,0,3,16,0,0,27,25,0.344,0.37
안중열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64022.jpg,1995,2022,롯데,0.155,33,71,8,11,0,0,2,2,0,1,11,19,0.239,0.286
안중열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64022.jpg,1995,2023,NC,0.195,77,154,15,30,6,0,4,17,0,0,16,45,0.312,0.276
안중열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64022.jpg,1995,2024,NC,0.286,10,21,5,6,1,0,2,4,0,0,3,7,0.619,0.36
안중열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64022.jpg,1995,2025,NC,0.25,1,4,1,1,1,0,0,3,0,0,1,0,0.5,0.4
한석현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64101.jpg,1994,2020,LG,0,9,2,3,0,0,0,0,0,1,0,1,1,0,0.333
한석현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64101.jpg,1994,2021,LG,0.286,16,21,5,6,2,1,0,1,2,0,3,7,0.476,0.385
한석현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64101.jpg,1994,2022,LG,0.222,6,9,1,2,0,0,0,0,0,1,0,3,0.222,0.222
한석현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64101.jpg,1994,2023,NC,0.2,27,60,5,12,1,0,0,2,2,1,4,20,0.217,0.25
한석현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64101.jpg,1994,2024,NC,0.247,40,73,10,18,4,1,0,3,2,1,2,22,0.329,0.276
한석현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64101.jpg,1994,2025,NC,0.277,16,47,11,13,4,0,1,12,1,0,6,7,0.426,0.397
장준원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64115.jpg,1995,2015,LG,0.208,20,24,2,5,0,0,0,1,0,0,1,8,0.208,0.231
장준원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64115.jpg,1995,2016,LG,0.077,14,13,2,1,0,0,0,0,0,0,2,3,0.077,0.2
장준원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64115.jpg,1995,2017,LG,0,8,5,0,0,0,0,0,0,0,0,0,1,0,0
장준원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64115.jpg,1995,2020,LG,0.217,46,60,10,13,3,0,1,6,0,0,6,7,0.317,0.284
장준원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64115.jpg,1995,2021,LG,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
장준원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64115.jpg,1995,2022,KT,0.246,35,57,7,14,2,0,3,10,1,0,3,17,0.439,0.283
장준원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64115.jpg,1995,2023,KT,0.172,69,87,10,15,2,1,1,10,3,0,12,25,0.253,0.277
장준원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64115.jpg,1995,2024,KT,0.071,17,14,1,1,0,0,0,0,0,0,4,5,0.071,0.278
장준원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64115.jpg,1995,2025,KT,0.222,17,45,4,10,2,0,0,5,0,0,3,7,0.267,0.271
양석환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64153.jpg,1991,2015,LG,0.26,125,358,36,93,22,1,8,48,6,6,18,75,0.394,0.293
양석환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64153.jpg,1991,2016,LG,0.276,80,203,24,56,10,1,6,37,3,0,6,48,0.424,0.297
양석환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64153.jpg,1991,2017,LG,0.263,132,445,62,117,27,3,14,83,3,7,38,93,0.431,0.326
양석환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64153.jpg,1991,2018,LG,0.263,140,483,53,127,27,0,22,82,2,2,24,81,0.455,0.303
양석환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64153.jpg,1991,2020,LG,0.246,40,118,8,29,5,0,3,13,0,0,10,25,0.364,0.315
양석환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64153.jpg,1991,2021,두산,0.273,133,488,66,133,22,0,28,96,2,3,42,136,0.49,0.337
양석환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64153.jpg,1991,2022,두산,0.244,107,405,58,99,14,1,20,51,1,0,32,101,0.432,0.309
양석환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64153.jpg,1991,2023,두산,0.281,140,524,73,147,28,0,21,89,4,0,41,133,0.454,0.333
양석환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64153.jpg,1991,2024,두산,0.246,142,533,83,131,25,1,34,107,5,3,49,128,0.488,0.316
양석환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64153.jpg,1991,2025,두산,0.276,40,152,19,42,10,0,4,20,0,0,12,43,0.421,0.339
배정대,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64166.jpg,1995,2015,KT,0.092,66,65,8,6,1,0,1,2,3,0,1,23,0.154,0.119
배정대,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64166.jpg,1995,2016,KT,0.26,65,50,10,13,1,0,0,3,2,1,4,18,0.28,0.315
배정대,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64166.jpg,1995,2018,KT,0.2,14,5,1,1,0,0,0,0,0,0,0,2,0.2,0.2
배정대,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64166.jpg,1995,2019,KT,0.203,66,74,15,15,4,0,0,6,0,2,7,23,0.257,0.28
배정대,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64166.jpg,1995,2020,KT,0.289,144,533,88,154,25,3,13,65,22,13,68,142,0.42,0.372
배정대,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64166.jpg,1995,2021,KT,0.259,144,510,85,132,23,1,12,68,19,7,65,132,0.378,0.353
배정대,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64166.jpg,1995,2022,KT,0.266,144,508,64,135,24,2,6,56,19,4,54,126,0.356,0.339
배정대,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64166.jpg,1995,2023,KT,0.277,97,311,48,86,16,0,2,38,13,3,38,76,0.347,0.356
배정대,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64166.jpg,1995,2024,KT,0.275,113,404,49,111,25,1,7,59,9,7,50,114,0.394,0.355
배정대,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64166.jpg,1995,2025,KT,0.193,39,109,6,21,5,2,1,12,3,2,5,33,0.303,0.244
임지열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64340.jpg,1995,2019,키움,0.133,11,15,0,2,1,0,0,3,0,0,1,7,0.2,0.235
임지열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64340.jpg,1995,2020,키움,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
임지열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64340.jpg,1995,2021,키움,0.12,19,25,5,3,0,0,0,0,0,1,4,10,0.12,0.267
임지열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64340.jpg,1995,2022,키움,0.275,40,131,16,36,6,0,1,15,1,0,10,43,0.344,0.331
임지열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64340.jpg,1995,2023,키움,0.259,72,212,22,55,8,0,5,35,1,0,28,64,0.368,0.352
임지열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64340.jpg,1995,2024,키움,0.102,22,49,4,5,0,0,1,5,0,0,7,16,0.163,0.211
임지열,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64340.jpg,1995,2025,키움,0.258,12,31,4,8,1,0,0,2,2,0,2,14,0.29,0.303
임병욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64346.jpg,1995,2015,넥센,0.186,40,43,13,8,1,1,1,3,2,4,9,23,0.326,0.327
임병욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64346.jpg,1995,2016,넥센,0.249,104,233,43,58,11,1,8,24,17,6,25,82,0.408,0.324
임병욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64346.jpg,1995,2017,넥센,0.238,21,42,10,10,3,0,1,7,2,0,3,14,0.381,0.283
임병욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64346.jpg,1995,2018,넥센,0.293,134,423,76,124,29,3,13,60,16,3,22,119,0.468,0.327
임병욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64346.jpg,1995,2019,키움,0.243,117,379,39,92,17,5,0,41,10,2,23,110,0.314,0.305
임병욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64346.jpg,1995,2020,키움,0.27,12,37,3,10,4,0,0,6,3,0,4,10,0.378,0.341
임병욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64346.jpg,1995,2023,키움,0.26,80,208,30,54,11,1,6,36,4,0,10,75,0.409,0.293
임병욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64346.jpg,1995,2024,키움,0.241,42,87,14,21,3,0,3,10,1,0,4,32,0.379,0.272
임병욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64346.jpg,1995,2025,키움,0.323,15,31,4,10,0,0,0,6,0,0,3,8,0.323,0.382
박계범,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64468.jpg,1996,2015,삼성,-,3,0,0,0,0,0,0,0,0,0,0,0,-,-
박계범,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64468.jpg,1996,2016,삼성,-,5,0,1,0,0,0,0,0,0,0,0,0,-,-
박계범,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64468.jpg,1996,2019,삼성,0.256,58,168,26,43,8,1,4,25,5,1,22,45,0.387,0.354
박계범,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64468.jpg,1996,2020,삼성,0.195,80,164,21,32,7,0,3,16,3,2,7,42,0.293,0.227
박계범,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64468.jpg,1996,2021,두산,0.267,118,322,44,86,12,1,5,46,4,3,44,68,0.357,0.368
박계범,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64468.jpg,1996,2022,두산,0.221,77,145,21,32,8,0,2,14,5,3,12,40,0.317,0.29
박계범,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64468.jpg,1996,2023,두산,0.219,78,169,18,37,6,0,2,15,2,2,15,44,0.29,0.286
박계범,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64468.jpg,1996,2024,두산,0.2,24,15,5,3,1,0,0,0,1,0,5,7,0.267,0.4
박계범,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64468.jpg,1996,2025,두산,0.2,23,55,8,11,3,1,0,6,0,0,4,18,0.291,0.254
오윤석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64504.jpg,1992,2015,롯데,0.273,29,33,7,9,1,0,1,3,0,0,2,8,0.394,0.314
오윤석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64504.jpg,1992,2018,롯데,0.167,13,12,3,2,0,0,0,0,0,0,1,5,0.167,0.231
